@relation pan_features_trainset_dec31_withoutid

@attribute TSDiff numeric
@attribute dsr numeric
@attribute ddsr numeric
@attribute rep numeric
@attribute insertedTokens numeric
@attribute deletedTokens numeric
@attribute deleterTokens numeric
@attribute insPageCount numeric
@attribute delPageCount numeric
@attribute insRevisionCount numeric
@attribute delRevisionCount numeric
@attribute userType {0,1,2,3,4,5}
@attribute userPageStatus {-1,1,0}
@attribute comment_feature1 {0,1}
@attribute comment_feature2 {0,1}
@attribute comment_feature3 {0,1}
@attribute comment_feature4 {0,1}
@attribute comment_feature5 {0,1}
@attribute RevOrdinal numeric
@attribute CommentLength numeric
@attribute InsertSize numeric
@attribute DeleteSize numeric
@attribute SizeRatio numeric
@attribute KLDNew2OLD numeric
@attribute HasBecomeBlank {0,1}
@attribute HasInsInternalLink {0,1}
@attribute HasInsExternalLink {0,1}
@attribute Reverted {0,1}
@attribute KLDINSOld numeric
@attribute LongestInsertedWord numeric
@attribute LongestInsertedCharacterSequence numeric
@attribute InsCompressibiity numeric
@attribute InsUpperToLowerRatio numeric
@attribute InsUpperToAllRatio numeric
@attribute InsDigitRatio numeric
@attribute InsNonAlphabeticRatio numeric
@attribute InsCharacterDiversity numeric
@attribute InsAvgTermFrequency numeric
@attribute InsVulgarRatio numeric
@attribute InsBiasRatio numeric
@attribute InsSexRatio numeric
@attribute InsBadRatio numeric
@attribute InsPronounRatio numeric
@attribute InsGoodRatio numeric
@attribute InsAllSpecialRatio numeric
@attribute KLDDELOLD numeric
@attribute DelVulgarRatio numeric
@attribute DelBiasRatio numeric
@attribute DelSexRatio numeric
@attribute DelBadRatio numeric
@attribute DelPronounRatio numeric
@attribute DelGoodRatio numeric
@attribute DelAllSpecialRatio numeric
@attribute LongestCommentCharacterSequence numeric
@attribute CommentUpperToLowerRatio numeric
@attribute CommentUpperToAllRatio numeric
@attribute CommentDigitRatio numeric
@attribute CommentNonAlphabeticRatio numeric
@attribute CommentCharacterDiversity numeric
@attribute CommentVulgarRatio numeric
@attribute CommentBiasRatio numeric
@attribute CommentSexRatio numeric
@attribute CommentBadRatio numeric
@attribute CommentPronounRatio numeric
@attribute CommentGoodRatio numeric
@attribute CommentAllSpecialRatio numeric
@attribute label {0,1}

@data
9,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,9,0,17,0.998488,45.63757,0,1,0,0,19986.11813,0,1,0,1,1,1,0.043153,1,1,0,0,0,0,0,0,0,19889.57803,0,0,0,0,0,0,0,0,0.162791,0.326531,0.020408,0.020408,0.047619,0,0,0,0,0,0,0,0
1,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,1,0,0,1.000381,0,0,0,0,0,7613.301585,0,1,0,1,1,1,0.064508,1,1,0,0,0,0,0,0,0,7613.301585,0,0,0,0,0,0,0,0,0.25,0.333333,0.111111,0.111111,0.125,0,0,0,0,0,0,0,0
0,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,1,6.477234,0,0,0,0,1893.934823,7,2,1,0.2,0.363636,0.090909,0.090909,0.111111,2.333333,0,0,0,0,0,0,0,1894.62797,0,0,0,0,0,0,0,0,0.25,0.368421,0.052632,0.052632,0.083333,0,0,0,0,0,0,0,0
1,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,0,1.000878,0.000167,0,0,0,0,6698.282955,10,1,0.909091,0.083333,0.166667,0.083333,0.071819,0.125,1.5,0,0,0,0,0,0,0,6698.282955,0,0,0,0,0,0,0,0,0.146341,0.282609,0.021739,0.021739,0.05,0,0,0,0,0,0,0,0
7,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,2,1,1.000624,7.057105,0,1,0,0,4177.304548,6,1,1,0.083333,0.25,0.083333,0.056886,0.1,2.333333,0,0,0,0,0,0,0,4180.836072,0,0,0,0,0,0,0,0,0.444444,0.583333,0.083333,0.083333,0.111111,0,0,0,0,0,0,0,0
2,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,13,13,0,1.02912,-0.07204,0,0,1,0,1586.296654,14,3,0.767442,0.060241,0.206897,0.011494,0.07818,0.045455,13.071429,0,0,0,0,0,0,0,1627.185041,0,0,0,0,0,0,0,0,0.060241,0.206897,0.011494,0.011494,0.045455,0,0,0,0,0,0,0,0
1534,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,1,1,0.999678,-0.015529,0,0,0,0,1601.074928,11,1,0.916667,0.166667,0.230769,0.076923,0.091261,0.1,1.5,0,0,0,0,0,0,0,1601.074928,0,0,0,0,0,0,0,0,0.540541,0.5,0.017857,0.017857,0.041667,0,0,0,0,0,0,0,0
2879,?,?,?,0,0,15,0,1,0,1,0,0,0,0,0,0,0,85,6,0,15,0.997197,7.836715,0,0,0,0,13551.36543,0,1,0,1,1,1,0.068846,1,1,0,0,0,0,0,0,0,13476.08376,0,0,0,0,0,0,0,0,0.046512,0.181818,0.022727,0.022727,0.0625,0,0,0,0,0,0,0,0
18,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,2,1,1,0.999976,8.794099,0,1,0,0,8927.58222,8,1,1,0.222222,0.3,0.1,0.18539,0.111111,1.5,0,0,0,0,0,0,0,8927.58222,0,0,0,0,0,0,0,0,0.142857,0.266667,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,0
5225,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,1,1,1.001181,-0.011031,0,1,0,0,1876.225702,10,1,1,0.181818,0.25,0.083333,0.129983,0.1,1.5,0,0,0,0,0,0,0,1876.225702,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,0
1,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,1,2,0.999525,7.749996,0,1,0,0,6774.975745,10,1,1,0.083333,0.166667,0.083333,0.072874,0.090909,1.5,0,0,0,0,0,0,0,6766.875977,0,0,0.333333,0,0,0,0.333333,0,0.4,0.5,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,0
97,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,31,0,0,1.000117,0,0,1,0,0,14822.53049,0,1,0,1,1,1,0.05103,1,1,0,0,0,0,0,0,0,14822.53049,0,0,0,0,0,0,0,0,0.156716,0.435065,0.103896,0.006494,0.025,0,0,0,0,0,0,0,0
4035,?,?,?,0,0,16,0,1,0,1,0,0,0,0,0,0,0,1812,3,0,16,0.998672,27.919202,0,0,0,0,25810.97126,0,1,0,1,1,1,0.058495,1,1,0,0,0,0,0,0,0,25706.8067,0,0.058824,0,0,0,0,0.058824,0,0.125,0.230769,0.038462,0.038462,0.066667,0,0,0,0,0,0,0,0
132,?,?,?,0,0,1,0,1,0,1,0,0,0,0,0,0,0,645,2,0,1,0.99974,0.000019,0,0,0,0,6218.443947,0,1,0,1,1,1,0.125871,1,1,0,0,0,0,0,0,0,6218.443947,0,0,0,0,0,0,0,0,0.111111,0.210526,0.052632,0.052632,0.076923,0,0,0,0,0,0,0,0
734,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3852,1,24,0,1.001218,-0.003087,0,1,0,0,36796.07812,17,4,0.675393,0.072222,0.213542,0.005208,0.171325,0.034483,24.071429,0,0,0,0,0,0,0,36833.83565,0,0,0,0,0,0,0,0,0.25,0.333333,0.111111,0.111111,0.125,0,0,0,0,0,0,0,0
2794,?,?,?,0,0,3,0,2,0,2,0,0,0,0,0,0,0,415,15,0,2,0.999769,0.000032,0,1,0,0,20620.00226,0,1,0,1,1,1,0.072043,1,1,0,0,0,0,0,0,0,20612.00055,0,0,0,0,0,0,0,0,0.126582,0.329545,0.034091,0.034091,0.037037,0,0,0,0,0,0,0,0
5350,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,3,7,0.984227,23.102494,0,0,0,0,1079.982145,9,1,1,0.095238,0.227273,0.045455,0.054945,0.076923,3.25,0,0,0,0,0,0,0,1061.961401,0,0,0,0,0,0,0,0,0.058824,0.171429,0.028571,0.028571,0.0625,0,0,0,0,0,0,0,0
5247,?,?,?,0,0,8,0,1,0,1,0,0,0,0,0,0,0,206,9,0,8,0.997561,16.434007,0,0,0,0,9620.051147,0,1,0,1,1,1,0.060116,1,1,0,0,0,0,0,0,0,9570.958211,0,0,0,0,0,0,0,0,0.111111,0.285714,0.020408,0.020408,0.047619,0,0,0,0,0,0,0,0
302,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,4,0,0,1.000303,0,0,0,0,0,3090.757654,0,1,0,1,1,1,0.091778,1,1,0,0,0,0,0,0,0,3090.757654,0,0,0,0,0,0,0,0,0.08,0.230769,0.038462,0.038462,0.058824,0,0,0,0,0,0,0,0
1,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,27,0,164,0.89689,464.28058,0,0,0,0,4213.798032,0,1,0,1,1,1,0.059322,1,1,0,0,0,0,0,0,0,3500.260258,0,0,0,0,0,0,0,0,0.083969,0.510638,0.248227,0.007092,0.030303,0,0,0,0,0,0,0,0
24,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7,14,0.979167,11.444129,0,0,0,0,652.709333,11,1,0.973684,0.052632,0.230769,0.025641,0.145551,0.047619,7.125,0,0,0,0,0,0,0,631.078192,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0
11,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,15,0,0,1,0,0,0,0,0,4579.971848,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,4579.971848,0,0,0,0,0,0,0,0,0.031915,0.1875,0.010417,0.010417,0.045455,0,0,0,0,0,0,0,0
7294,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,6,1,2,0.998817,5.708575,0,0,0,0,897.815449,10,1,0.909091,0.083333,0.166667,0.083333,0.03673,0.125,1.5,0,0,0,0,0,0,0,892.088601,0,0,0,0,0,0,0,0,0.025641,0.179487,0.025641,0.025641,0.0625,0,0,0,0,0,0,0,0
5460,?,?,?,0,0,16,0,1,0,1,0,0,0,0,0,0,0,53,2,0,16,0.949869,70.021403,0,1,0,0,1249.865497,0,1,0,1,1,1,0.056448,1,1,0,0,0,0,0,0,0,1163.388438,0,0,0,0.058824,0,0,0.058824,0,0.111111,0.210526,0.052632,0.052632,0.071429,0,0,0,0,0,0,0,0
22,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,1,5,1,1.000376,0.000015,0,1,0,0,25250.82294,8,1,1,0.16,0.321429,0.035714,0.086123,0.055556,5.166667,0,0,0,0,0,0,0,25273.23106,0,0,0,0,0,0,0,0,0.153846,0.214286,0.071429,0.071429,0.071429,0,0,0,0,0,0,0,0
4,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,1.001054,0,0,1,0,0,1836.025177,0,1,0,1,1,1,0.089258,1,1,0,0,0,0,0,0,0,1836.025177,0,0,0,0,0,0,0,0,0.166667,0.230769,0.076923,0.076923,0.090909,0,0,0,0,0,0,0,0
3401,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,3,0,5,0.997023,7.088623,0,1,0,0,2864.451893,0,1,0,1,1,1,0.104066,1,1,0,0,0,0,0,0,0,2843.366882,0,0,0,0,0,0,0,0,0.090909,0.217391,0.043478,0.043478,0.071429,0,0,0,0,0,0,0,0
24799,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,30,0.958364,102.485989,0,0,0,0,2159.533525,0,1,0,1,1,1,0.098972,1,1,0,0,0,0,0,0,0,2017.037034,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.142857,0,0,0,0,0,0,0,0
527,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,4,1,7,0.998342,24.613167,0,0,0,0,9001.2267,5,1,1,0.333333,0.428571,0.142857,0.059196,0.142857,1.5,0,0,0,0,0,0,0,8962.445452,0,0,0,0,0,0,0,0,0.057143,0.166667,0.027778,0.027778,0.058824,0,0,0,0,0,0,0,0
8718,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9211,3,0,29,0.9949,0.000644,0,0,0,0,11513.70313,0,1,0,1,1,1,0.092595,1,1,0,0,0,0,0,0,0,11342.64631,0,0,0,0,0,0.033333,0.033333,0,0.083333,0.2,0.04,0.04,0.076923,0,0,0,0,0,0,0,0
26,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,18,268,0,1.269747,-0.557149,0,0,1,0,2709.575284,14,3,0.524629,0.076579,0.266904,0.037367,0.069718,0.018182,268.005952,0,0.003717,0,0,0,0.011152,0.01487,3187.655898,0,0,0,0,0,0,0,0,0.035088,0.188034,0.008547,0.008547,0.041667,0,0,0,0,0,0,0,0
360,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,21,679,215,1.143563,242.064311,0,0,0,0,6097.438951,17,2,0.433943,0.031051,0.222966,0.011843,0.050648,0.016129,679.002882,0,0,0,0,0.002941,0,0.002941,6417.949926,0,0.00463,0,0,0,0,0.00463,0,0.02381,0.1875,0.007813,0.007813,0.04,0,0,0,0,0,0,0,0
1280,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,18,0.967473,35.95752,0,0,0,0,653.73248,14,2,0.883333,0.033333,0.131148,0.016393,0.112931,0.05,6.142857,0,0,0,0,0,0,0,583.634846,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,0
419,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,1,0,3,0.999237,15.474399,0,0,0,0,7725.414379,0,1,0,1,1,1,0.059823,1,1,0,0,0,0,0,0,0,7710.036785,0,0,0,0,0.25,0,0.25,0,0.333333,0.428571,0.142857,0.142857,0.142857,0,0,0,0,0,0,0,0
5435,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,5,41,47,0.999508,6.218739,0,0,0,0,7310.594188,12,2,0.535055,0.142259,0.279412,0.007353,0.152146,0.034483,41.071429,0,0,0,0,0,0,0,7334.165228,0,0,0,0,0,0,0,0,0.15,0.409091,0.090909,0.045455,0.076923,0,0,0,0,0,0,0,0
816,?,?,?,0,0,18,0,1,0,1,0,0,0,0,0,0,0,511,1,0,18,0.995028,80.567623,0,0,0,0,8524.651253,0,1,0,1,1,1,0.083432,1,1,0,0,0,0,0,0,0,8404.979602,0,0.052632,0,0,0,0,0.052632,0,0.25,0.333333,0.111111,0.111111,0.111111,0,0,0,0,0,0,0,0
1,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2,0,0,1.001933,0,0,0,0,0,1142.550581,0,1,0,1,1,1,0.259323,1,1,0,0,0,0,0,0,0,1142.550581,0,0,0,0,0,0,0,0,0.428571,0.555556,0.111111,0.111111,0.125,0,0,0,0,0,0,0,0
11,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,2,0,0,1,0,0,0,0,0,2099.860751,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2099.860751,0,0,0,0,0,0,0,0,0.285714,0.625,0.25,0.125,0.142857,0,0,0,0,0,0,0,0
302059,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,38,0.848276,117.504277,0,0,0,0,761.893143,0,1,0,1,1,1,0.069106,1,1,0,0,0,0,0,0,0,593.33967,0,0,0,0,0,0,0,0,0.090909,0.272727,0.090909,0.090909,0.125,0,0,0,0,0,0,0,0
82,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,49,0,1.089319,-0.362481,0,0,0,0,1597.962542,11,2,0.664537,0.086207,0.235669,0.003185,0.086935,0.026316,49.029412,0,0,0,0,0.02,0,0.02,1644.988194,0,0,0,0,0,0,0,0,0.071429,0.172414,0.034483,0.034483,0.0625,0,0,0,0,0,0,0,0
89,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,23,1,2,0.996978,14.226294,0,0,0,0,3530.71795,11,1,1,0.166667,0.230769,0.076923,0.096375,0.1,1.5,0,0,0,0,0,0,0,3522.912475,0,0,0,0,0,0,0,0,0.103774,0.62931,0.344828,0.008621,0.029412,0,0,0,0,0,0,0,0
9,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,12,0,1.013746,-0.032641,0,0,1,0,2500.545185,13,3,0.859155,0.042857,0.208333,0.013889,0.090671,0.045455,12.083333,0,0,0,0,0,0,0,2536.708239,0,0,0,0,0,0,0,0,0.25,0.333333,0.111111,0.111111,0.111111,0,0,0,0,0,0,0,0
35,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,719,2,23,23,0.999391,8.519485,0,1,0,0,14049.05096,10,2,0.706294,0.08209,0.243056,0.013889,0.08682,0.041667,23.058824,0,0,0,0,0,0,0,14054.06688,0,0,0,0,0,0,0,0,0.090909,0.272727,0.090909,0.090909,0.1,0,0,0,0,0,0,0,0
4462,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2,0,6,0.995069,7.190308,0,1,0,0,3711.509046,0,1,0,1,1,1,0.109555,1,1,0,0,0,0,0,0,0,3688.240006,0,0,0,0,0,0,0,0,0.2,0.6,0.2,0.2,0.25,0,0,0,0,0,0,0,0
248,?,?,?,0,0,10,0,1,0,1,0,0,0,0,0,0,0,282,1,0,10,0.989457,45.020337,0,0,0,0,2237.404771,0,1,0,1,1,1,0.090306,1,1,0,0,0,0,0,0,0,2180.459877,0,0,0,0,0.090909,0,0.090909,0,0.181818,0.25,0.083333,0.083333,0.083333,0,0,0,0,0,0,0,0
5,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,3,0,1.002976,0.000472,0,0,0,0,4309.67178,8,2,0.96,0.125,0.230769,0.038462,0.054673,0.058824,3.25,0,0,0,0,0,0,0,4323.821917,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.076923,0,0,0,0,0,0,0,0
321,?,?,?,0,0,48,0,1,0,1,0,0,0,0,0,0,0,357,4,0,48,0.906112,130.240487,0,0,0,0,1778.029942,0,1,0,1,1,1,0.07364,1,1,0,0,0,0,0,0,0,1578.499835,0,0.020408,0,0,0,0,0.020408,0,0.08,0.230769,0.038462,0.038462,0.066667,0,0,0,0,0,0,0,0
2819,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,4,0,8,0.993631,40.727503,0,0,0,0,3234.976892,0,1,0,1,1,1,0.090545,1,1,0,0,0,0,0,0,0,3188.011698,0,0,0,0,0,0,0,0,0.103448,0.225806,0.032258,0.032258,0.066667,0,0,0,0,0,0,0,0
376,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,1,0,10,0.998275,34.049797,0,0,0,0,13056.12043,0,1,0,1,1,1,0.063456,1,1,0,0,0,0,0,0,0,12984.51595,0,0,0,0.090909,0.181818,0,0.272727,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,0
10113,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,6,1,1.005571,7.060695,0,0,0,0,3616.441741,14,1,0.934426,0.211538,0.274194,0.016129,0.040347,0.038462,6.142857,0,0,0,0,0,0,0,3625.760011,0,0,0,0,0,0,0,0,0.176471,0.263158,0.052632,0.052632,0.083333,0,0,0,0,0,0,0,0
16577,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,20,7,1.072515,27.633001,0,1,0,0,852.96884,13,2,0.807407,0.151261,0.286765,0.007353,0.115366,0.029412,20.05,0,0,0,0,0,0,0,846.182523,0,0,0,0,0,0,0,0,0.179487,0.311111,0.022222,0.022222,0.047619,0,0,0,0,0,0,0,0
315,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,2,0,7,0.998466,8.366891,0,1,0,0,11830.3867,0,1,0,1,1,1,0.092718,1,1,0,0,0,0,0,0,0,11794.39943,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.076923,0,0,0,0,0,0,0,0
35573,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,2,0,29,0.982063,108.174615,0,1,0,0,3977.730246,0,1,0,1,1,1,0.075268,1,1,0,0,0,0,0,0,0,3814.076311,0,0,0,0,0.033333,0,0.033333,0,0.272727,0.384615,0.076923,0.076923,0.083333,0,0,0,0,0,0,0,0
2103,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,2,9,0,1.000939,-0.003965,0,0,0,0,16621.35949,7,1,0.911111,0.044444,0.23913,0.021739,0.085056,0.047619,9.111111,0,0,0,0,0,0,0,16650.6185,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.090909,0,0,0,0,0,0,0,1
257,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,2,0,2,0.999503,0.000008,0,0,0,0,2291.244861,0,1,0,1,1,1,0.224908,1,1,0,0,0,0,0,0,0,2286.40264,0,0,0,0,0,0,0,0,0.25,0.357143,0.071429,0.071429,0.1,0,0,0,0,0,0,0,0
92395,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,19,12,1.037326,0.010477,0,0,0,0,529.157257,10,2,0.882353,0.044776,0.478261,0.15942,0.219247,0.032258,19.055556,0,0,0,0,0,0,0,565.726139,0,0,0,0,0,0,0,0,0.016129,0.177419,0.016129,0.016129,0.045455,0,0,0,0,0,0,0,0
2,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,2,3,0,1.00104,-0.001918,0,0,0,0,13313.69079,9,1,0.875,0.130435,0.24,0.04,0.070538,0.076923,3.25,0,0,0,0,0,0,0,13323.06299,0,0,0,0,0,0,0,0,0.076923,0.230769,0.076923,0.076923,0.111111,0,0,0,0,0,0,0,0
1,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0.999888,0,0,0,0,0,3972.739172,0,1,0,1,1,1,0.051469,1,1,0,0,0,0,0,0,0,3972.739172,0,0,0,0,0,0,0,0,0.15,0.318182,0.045455,0.045455,0.071429,0,0,0,0,0,0,0,0
51,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,3,0.968007,10.21389,0,1,0,0,477.159608,0,1,0,1,1,1,0.109537,1,1,0,0,0,0,0,0,0,466.323361,0,0,0,0,0,0,0,0,0.181818,0.25,0.083333,0.083333,0.111111,0,0,0,0,0,0,0,0
2,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,26,76,850,0.607316,2216.670753,0,0,0,0,5394.313948,17,2,0.666667,0.068354,0.299287,0.009501,0.103808,0.017544,76.015873,0,0.012987,0,0,0.012987,0,0.025974,2735.952025,0,0,0,0,0.009401,0,0.009401,0,0.08642,0.28,0.057143,0.005714,0.026316,0,0,0,0,0.034483,0,0.034483,0
0,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,3,1,0,1.000677,0.000027,0,0,0,0,2653.375439,3,1,1,0.2,0.4,0.2,0.122822,0.2,1.5,0,0,0,0,0,0,0,2653.375439,0,0,0,0,0,0,0,0,0.125,0.294118,0.058824,0.058824,0.090909,0,0,0,0,0,0,0,0
76426,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,21,0,0,0.99969,0,0,1,0,0,1616.37816,0,1,0,1,1,1,0.050821,1,1,0,0,0,0,0,0,0,1616.37816,0,0,0,0,0,0,0,0,0.11,0.472727,0.190909,0.009091,0.029412,0,0,0,0,0,0,0,0
16320,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,1,0,1.006961,-0.024664,0,0,0,0,841.135319,9,1,1,0.090909,0.181818,0.090909,0.118088,0.1,1.5,0,0,0,0,0,0,0,841.135319,0,0,0,0,0,0,0,0,0.017094,0.169492,0.008475,0.008475,0.041667,0,0,0,0,0,0,0,0
86,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,23,5,1,1.002096,7.64725,0,0,0,0,6001.137277,8,1,0.783784,0.181818,0.289474,0.026316,0.079132,0.066667,5.25,0,0,0,0,0,0,0,6002.192197,0,0,0,0,0,0,0,0,0.106796,0.619469,0.327434,0.00885,0.028571,0,0,0,0,0,0,0,0
12385,?,?,?,0,0,22,0,1,0,1,0,0,0,0,0,0,0,251,29,0,22,0.984444,58.066628,0,0,0,0,5074.328923,0,1,0,1,1,1,0.040289,1,1,0,0,0,0,0,0,0,4953.167044,0,0,0,0,0,0,0,0,0.017045,0.179775,0.005618,0.005618,0.037037,0,0,0,0,0,0,0,0
8287,?,?,?,0,0,8,0,1,0,2,0,0,0,0,0,0,0,48,23,3,3,1.001592,5.66341,0,0,0,0,1991.306231,8,1,0.8,0.038462,0.153846,0.038462,0.049536,0.076923,3.333333,0,0,0,0,0,0,0,1989.412272,0,0,0,0,0,0,0,0,0.106796,0.619469,0.327434,0.00885,0.027778,0,0,0,0,0,0,0,0
41875,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,0,0,1,0,0,0,0,0,5373.888825,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,5373.888825,0,0,0,0,0,0,0,0,0.181818,0.25,0.083333,0.083333,0.090909,0,0,0,0,0,0,0,0
6,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,3,0.992113,17.658359,0,0,0,0,1367.336709,0,1,0,1,1,1,0.10251,1,1,0,0,0,0,0,0,0,1354.471452,0,0,0,0,0,0,0,0,0.486486,0.574074,0.055556,0.018519,0.041667,0,0,0,0,0,0,0,0
2125,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,30,6,2,1.000514,9.028268,0,1,0,0,19940.63098,6,1,0.892857,0.25,0.413793,0.034483,0.096456,0.0625,6.166667,0,0,0,0,0,0,0,19958.02496,0,0,0,0,0,0,0,0,0.078431,0.493902,0.243902,0.006098,0.027027,0,0,0,0,0,0,0,0
12,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,5,0,1.005188,-0.030665,0,0,0,0,1947.647508,6,2,1,0.08,0.269231,0.038462,0.122796,0.058824,5.166667,0,0,0,0,0,0,0,1957.95936,0,0,0,0,0,0,0,0,0.095238,0.181818,0.045455,0.045455,0.083333,0,0,0,0,0,0,0,1
8443,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,282,0.011246,1009.193343,0,0,0,0,1025.516575,0,1,0,1,1,1,0.083333,1,1,0,0,0,0,0,0,0,16.978635,0,0,0,0,0,0.007067,0.007067,0,0.03125,0.15625,0.03125,0.03125,0.058824,0,0,0,0,0,0,0,0
20,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,1,0,1277,0.364621,3824.57928,0,0,0,0,6584.766926,0,1,0,1,1,1,0.049143,1,1,0,0,0,0,0,0,0,1934.902639,0,0.001565,0,0.000782,0.005477,0.000782,0.008607,0,0.333333,0.428571,0.142857,0.142857,0.142857,0,0,0,0,0,0,0,0
1062,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,2,1,1.001919,-0.039263,0,0,0,0,1183.694766,5,1,1,0.181818,0.333333,0.083333,0.130651,0.1,2.333333,0,0,0,0,0,0,0,1184.387913,0,0,0,0,0,0,0,0,0.166667,0.230769,0.076923,0.076923,0.076923,0,0,0,0,0,0,0,0
